filename,peak_accel_g,total_duration_s,arias_total_ms,duration_5_95_unfiltered_s,t5_unfiltered_s,t95_unfiltered_s,duration_5_95_T0.1s,t5_T0.1s,t95_T0.1s,arias_filtered_T0.1,duration_5_95_T0.2s,t5_T0.2s,t95_T0.2s,arias_filtered_T0.2,duration_5_95_T0.5s,t5_T0.5s,t95_T0.5s,arias_filtered_T0.5,duration_5_95_T1.0s,t5_T1.0s,t95_T1.0s,arias_filtered_T1.0,duration_5_95_T2.0s,t5_T2.0s,t95_T2.0s,arias_filtered_T2.0,duration_5_95_T3.0s,t5_T3.0s,t95_T3.0s,arias_filtered_T3.0
Seismogram_USC_128_1160_bb.grm,0.021042062,119.99000000000001,0.010651447691582624,46.16972027658744,11.333036459086568,57.502756735674005,19.717615943029433,11.367538355785253,31.085154298814686,9.191977131917422e-05,20.82551311012225,10.69486811422936,31.52038122435161,0.0007100178374938635,31.228740135886458,15.31662489734769,46.54536503323415,0.00030642112122981744,47.3867449156636,12.069505117559872,59.45625003322347,0.0009340154396578015,53.72873064607269,12.588455151841057,66.31718579791375,0.002027904947992346,57.410215856880335,13.103825229432738,70.51404108631307,0.0009031883588374556
Seismogram_USC_16_2_bb.grm,0.022909949,119.99000000000001,0.021851790120119046,11.157116615976737,9.242251956963571,20.399368572940308,3.4788150548510295,8.751239139574226,12.230054194425255,4.451980680409221e-05,2.33450855505094,8.66139062758407,10.99589918263501,0.0005288655506328951,9.816410577875182,9.322940261668197,19.13935083954338,0.0005216977641820745,19.42909725063425,9.1293158487694,28.55841309940365,0.0008965352885974424,9.749608524474722,13.262863028782464,23.012471553257186,0.006442884899207724,9.932825114086885,9.413741290329629,19.346566404416514,0.006802697440317126
Seismogram_USC_219_188_bb.grm,0.006420387,119.99000000000001,0.003061256325026367,44.13695858636419,14.97648034452504,59.11343893088923,14.175723059775985,9.565387711673553,23.741110771449538,8.678421887342355e-06,15.712335467112553,9.172990115196711,24.885325582309264,4.912373397767829e-05,28.71374710775607,9.5286337236571,38.24238083141317,4.7581345521620305e-05,19.1716915658627,14.746640047259573,33.91833161312228,0.00044691658840376755,30.934617927119383,29.308714782666186,60.24333270978557,0.001085385480048791,25.79000761184526,22.46859798714094,48.2586055989862,0.0004603687420704947
Seismogram_USC_195_101_bb.grm,0.018727776,119.99000000000001,0.01626304167901835,24.120954944248282,21.8029808203329,45.92393576458118,9.676503851359172,19.544573765917633,29.221077617276805,5.505806695412658e-06,10.112121598631475,19.232773998095755,29.34489559672723,3.2295610135082175e-05,19.369411268497334,20.070367524119465,39.4397787926168,6.650992871160756e-05,32.97409467936443,20.382694821650116,53.35678950101454,0.0006101112007854609,23.20046081250487,21.17331479795963,44.3737756104645,0.006142001133385068,17.866491460939834,21.454456880635043,39.320948341574876,0.0036129863095027692
Seismogram_USC_276_118_bb.grm,0.002543692,119.99000000000001,0.0002244481748234641,24.661000226335688,28.960823099205243,53.62182332554093,6.9846219617623255,27.178323824300673,34.162945786063,4.508663899590753e-07,7.648326575584953,26.999000171575112,34.647326747160065,2.4159849918722353e-06,12.435559146135144,26.167073370602576,38.60263251673772,3.975284774444516e-06,27.083392443370666,29.24664457759712,56.33003702096779,1.426750318164798e-05,16.97266885995675,30.559538575275948,47.5322074352327,0.00010467154648800292,26.65985470660309,28.882687410254967,55.54254211685806,3.4062784281508586e-05
Seismogram_USC_124_206_bb.grm,0.01419589,119.99000000000001,0.015558678005273672,22.607426730973167,15.156148771530473,37.76357550250364,2.4153552204419704,13.463886546652988,15.879241767094959,1.2795820345285261e-05,2.5934428456714524,13.75243109990418,16.345873945575633,7.124151320704695e-05,11.94900329684838,13.767788666092523,25.716791962940903,0.00014052406163926024,30.002759832884426,15.342524388359056,45.34528422124348,0.000512481410304998,11.46293071657735,21.16598380687471,32.62891452345206,0.0067468124667205975,9.248621823355911,17.187355650094574,26.435977473450485,0.0035994763915491597
Seismogram_USC_128_1060_bb.grm,0.01893518,119.99000000000001,0.015089995550338419,27.630751370241466,26.488042386264535,54.118793756506,3.2124267109697477,24.249716216705608,27.462142927675355,7.068002721780614e-06,3.6589170154232917,24.402599622854694,28.061516638277986,3.2152116077044406e-05,16.366854517058048,23.518214150825475,39.88506866788352,0.00012099331362314133,19.44925961488487,26.284574248171825,45.733833863056695,0.002719440903205334,36.43869846287531,25.767980778029543,62.20667924090485,0.0019151700385639453,35.18926284209802,28.344627907077264,63.533890749175285,0.001809066592498671
Seismogram_USC_17_2_bb.grm,0.035401434,119.99000000000001,0.039550053529027955,12.166940481737292,6.364145390207502,18.531085871944793,11.734356327086598,6.150142423165967,17.884498750252565,0.00011271752253885206,10.820923025718082,5.901801190376814,16.722724216094896,0.000446625997375834,12.123193653058774,6.092355714534784,18.215549367593557,0.0004048039251405419,15.636342637650607,6.349683265919985,21.986025903570592,0.0038800360122503716,18.442432356940323,5.1600538902577195,23.602486247198044,0.007394868939980196,10.945135106480343,5.687803135127312,16.632938241607654,0.011994362725658273
Seismogram_USC_130_107_bb.grm,0.004086044,119.99000000000001,0.00020962291957787171,37.455779586325974,14.148339886054284,51.604119472380255,5.000076038443575,13.780013940278076,18.78008997872165,4.7419355790740526e-06,3.227406124124574,14.6436998671367,17.871105991261274,4.659728275038578e-05,11.447799737051895,13.709194484355212,25.156994221407107,8.116727440585687e-06,37.04651790477953,15.681121367347993,52.72763927212752,1.9175329639877686e-05,59.805195272641015,17.652474755944663,77.45767002858568,2.1448680299395995e-05,63.91221215805863,14.585635083649388,78.49784724170802,5.7918829202753216e-06
Seismogram_USC_128_821_bb.grm,0.011139523,119.99000000000001,0.0034281525520280898,38.45175635483173,19.26817461590272,57.719930970734445,14.650148851184948,18.771077649839885,33.42122650102483,2.7859589521120233e-06,15.6389521018693,19.08301330208512,34.72196540395442,1.2216874253657743e-05,13.67114404944379,19.405251178845077,33.07639522828887,8.18925091983097e-05,23.689378681070412,18.139755681184443,41.829134362254855,0.00022088585467143848,52.43418312660684,18.023338701309317,70.45752182791615,0.0009714555415416593,43.032993178424945,19.846048764570096,62.87904194299504,0.00035469160162293
