Filename,CS_Duration_5_75_s,CS_Duration_5_95_s,CS_Arias_Intensity_ms,Source,Station
Seismogram_USC_142_22_bb.grm,20.114380252176687,33.54768733427423,0.0001065806216344,CyberShake,USC
Seismogram_USC_128_188_bb.grm,11.073839868382088,26.702913291705745,5.405599180042737e-05,CyberShake,USC
Seismogram_USC_148_171_bb.grm,28.0280421982075,34.372721615911985,0.0061671667448629,CyberShake,USC
Seismogram_USC_48_0_bb.grm,13.55497740198157,47.18675135805381,0.0080987856185591,CyberShake,USC
Seismogram_USC_235_26_bb.grm,3.417993055493472,14.504965560056831,0.0002686978156991,CyberShake,USC
Seismogram_USC_275_0_bb.grm,20.13342897791007,40.53869357896773,0.0001560502539433,CyberShake,USC
Seismogram_USC_282_13_bb.grm,23.563776926524973,32.08574868487225,0.0003802302745545,CyberShake,USC
Seismogram_USC_142_41_bb.grm,20.97436390848646,34.85229621161345,0.0003570326658839,CyberShake,USC
Seismogram_USC_274_0_bb.grm,6.297424056811414,19.607923982237516,0.0005982454933524,CyberShake,USC
Seismogram_USC_196_151_bb.grm,9.670860412362485,18.149213684165066,0.0044113224693253,CyberShake,USC
Seismogram_USC_49_0_bb.grm,14.8625022353756,33.3197196841915,0.0138549017036818,CyberShake,USC
Seismogram_USC_271_36_bb.grm,5.303794547245874,12.686603782554286,0.0099102680045475,CyberShake,USC
Seismogram_USC_226_30_bb.grm,8.786719144659473,17.776189342743905,0.0058945223827276,CyberShake,USC
Seismogram_USC_232_41_bb.grm,19.381200625204578,30.72517957282444,0.0013776442568835,CyberShake,USC
Seismogram_USC_265_47_bb.grm,4.709734601801324,18.43079489134267,0.0040617139525601,CyberShake,USC
Seismogram_USC_217_1_bb.grm,26.659674406314775,30.429890282477935,0.0007836681291211,CyberShake,USC
Seismogram_USC_182_95_bb.grm,8.853509634380945,18.32049301689922,0.0014282586589291,CyberShake,USC
Seismogram_USC_219_165_bb.grm,33.848268833407346,42.61621635869293,0.0018056875164156,CyberShake,USC
Seismogram_USC_125_106_bb.grm,9.539233007907022,39.93189577784845,9.849109564293964e-05,CyberShake,USC
Seismogram_USC_216_1_bb.grm,12.226526792729548,20.503103769746385,0.0039631493539481,CyberShake,USC
Seismogram_USC_270_129_bb.grm,8.5873210761359,17.34597478091617,0.0103272123612226,CyberShake,USC
Seismogram_USC_128_78_bb.grm,11.81496257705944,25.22664644854043,4.36800233851016e-05,CyberShake,USC
Seismogram_USC_218_43_bb.grm,25.99276076830427,30.328882113397786,0.0104830019496256,CyberShake,USC
Seismogram_USC_128_342_bb.grm,12.235926407109645,27.400974830902893,0.0019841729943234,CyberShake,USC
Seismogram_USC_219_92_bb.grm,25.74042387459258,31.773166870362132,0.0010620928983209,CyberShake,USC
Seismogram_USC_240_27_bb.grm,10.935439285493471,13.464899345366996,0.0078060564639616,CyberShake,USC
Seismogram_USC_217_21_bb.grm,26.22782657624323,34.75214214787726,0.0021610938501882,CyberShake,USC
Seismogram_USC_232_141_bb.grm,17.464116694451597,27.894836697545166,0.0053740562748308,CyberShake,USC
Seismogram_USC_269_14_bb.grm,13.803822246666751,24.73058276420947,0.0009161718138465,CyberShake,USC
Seismogram_USC_208_19_bb.grm,9.198029036918,20.63718639196474,0.0093004559392864,CyberShake,USC
Seismogram_USC_231_70_bb.grm,16.12004536349118,23.583995993114776,0.0277184805545981,CyberShake,USC
Seismogram_USC_128_242_bb.grm,9.657661353012784,20.4832376518333,0.0010232360444329,CyberShake,USC
Seismogram_USC_124_121_bb.grm,13.014148395537406,22.90546452474031,0.0093666066855915,CyberShake,USC
Seismogram_USC_109_5_bb.grm,14.144887983904706,30.298565756104935,0.0014307575918715,CyberShake,USC
Seismogram_USC_248_22_bb.grm,16.922430860893186,32.18026996108656,9.734889070911182e-05,CyberShake,USC
Seismogram_USC_130_197_bb.grm,20.556579946844707,57.60279721923874,0.0005265803597875,CyberShake,USC
Seismogram_USC_139_122_bb.grm,7.057471838620508,23.65924251424389,0.002715705755976,CyberShake,USC
Seismogram_USC_128_1247_bb.grm,11.905932310635713,24.332199933938668,0.0313845838564948,CyberShake,USC
Seismogram_USC_124_396_bb.grm,12.439689641698802,24.597201211141705,0.0419114380217207,CyberShake,USC
Seismogram_USC_251_6_bb.grm,26.04406923475038,29.10074804119927,0.0030597686019219,CyberShake,USC
Seismogram_USC_218_142_bb.grm,20.302744740514537,31.55778551943541,0.0093998622339431,CyberShake,USC
Seismogram_USC_125_87_bb.grm,14.555943355762784,44.21839012914778,0.0001562683714631,CyberShake,USC
Seismogram_USC_130_27_bb.grm,16.12447832340046,29.556622034556945,7.066020493152996e-05,CyberShake,USC
Seismogram_USC_108_5_bb.grm,17.87513650266072,34.8845834185976,0.0131701357097251,CyberShake,USC
Seismogram_USC_219_118_bb.grm,22.34223282938544,34.60316486787249,0.0032641039124247,CyberShake,USC
Seismogram_USC_130_220_bb.grm,16.149606677908835,28.06368634703072,0.003762037129432,CyberShake,USC
Seismogram_USC_261_11_bb.grm,17.817896825807658,19.634031736244424,0.0053321543242704,CyberShake,USC
Seismogram_USC_236_17_bb.grm,37.47071746791912,41.208318499278825,0.0004598642795119,CyberShake,USC
Seismogram_USC_196_99_bb.grm,11.579748250186334,21.942207447800193,0.0008006056782307,CyberShake,USC
Seismogram_USC_124_56_bb.grm,16.077114021514614,24.195977645183188,0.0010484264421426,CyberShake,USC
Seismogram_USC_124_296_bb.grm,15.327678618746436,27.291784453664572,0.0071848614671436,CyberShake,USC
Seismogram_USC_222_17_bb.grm,9.623548659823904,25.038998536705115,0.0002132505278447,CyberShake,USC
Seismogram_USC_182_99_bb.grm,7.565269425080977,9.712465745118326,0.0016977921176068,CyberShake,USC
Seismogram_USC_130_56_bb.grm,14.75391899497806,50.40014631491816,7.019775248607565e-05,CyberShake,USC
Seismogram_USC_275_11_bb.grm,6.16567708128818,19.683562398333923,0.0002660535274281,CyberShake,USC
Seismogram_USC_219_169_bb.grm,36.62893384243225,41.31821918135823,0.0017276587730135,CyberShake,USC
Seismogram_USC_128_1181_bb.grm,11.878090512543473,28.216249937322377,0.0230209469397635,CyberShake,USC
Seismogram_USC_124_27_bb.grm,13.709961199574463,21.712506819859716,0.0020041836398238,CyberShake,USC
Seismogram_USC_130_251_bb.grm,9.64094131650386,22.26932413243565,0.0063587553748586,CyberShake,USC
Seismogram_USC_270_125_bb.grm,14.13504219686996,34.145298545699106,0.0028935760686563,CyberShake,USC
Seismogram_USC_13_5_bb.grm,10.655132638288244,20.042044286724956,0.0403036802937673,CyberShake,USC
Seismogram_USC_248_53_bb.grm,11.869098668527496,27.08463361913526,0.0001278951967164,CyberShake,USC
Seismogram_USC_124_150_bb.grm,17.00812144757658,24.987989809473557,0.0067306249973596,CyberShake,USC
Seismogram_USC_193_12_bb.grm,6.4184209192486215,23.97361064390551,0.0003246765274557,CyberShake,USC
Seismogram_USC_128_1081_bb.grm,15.474344379278918,43.63356816148068,0.0070031535816772,CyberShake,USC
Seismogram_USC_128_1236_bb.grm,9.45745329410342,23.2669866819821,0.0483039415464911,CyberShake,USC
Seismogram_USC_12_5_bb.grm,15.55237045144262,24.378438210597757,0.1608253745161645,CyberShake,USC
Seismogram_USC_218_133_bb.grm,19.722579732402977,27.417485919508287,0.0316236858929235,CyberShake,USC
Seismogram_USC_195_2_bb.grm,5.617675493976865,19.88284029045105,0.0002570383835217,CyberShake,USC
Seismogram_USC_232_130_bb.grm,20.25114699626998,29.065757295407664,0.0030767381631452,CyberShake,USC
Seismogram_USC_137_31_bb.grm,4.605978849343309,11.303825431654964,0.0008378817331215,CyberShake,USC
Seismogram_USC_139_82_bb.grm,7.054912426748448,27.25783435407194,0.0004798355021541,CyberShake,USC
Seismogram_USC_93_0_bb.grm,9.263328681645197,35.07723548610082,0.004790359630866,CyberShake,USC
Seismogram_USC_232_387_bb.grm,22.57100985105997,37.180661422277865,0.0091563930215218,CyberShake,USC
Seismogram_USC_71_4_bb.grm,11.028090646376729,29.091297435510107,0.0095333416770297,CyberShake,USC
Seismogram_USC_128_562_bb.grm,4.726824181851667,5.651384267347906,0.0067668845986032,CyberShake,USC
Seismogram_USC_128_233_bb.grm,11.133615743194309,23.497023540422298,0.001482967894246,CyberShake,USC
Seismogram_USC_254_27_bb.grm,10.44090816787158,40.00058694371212,0.0021291843237461,CyberShake,USC
Seismogram_USC_128_184_bb.grm,11.760925508307416,26.79990207425288,3.984371751838233e-05,CyberShake,USC
Seismogram_USC_92_0_bb.grm,8.450039364994566,15.523211754585695,0.0108101573317769,CyberShake,USC
Seismogram_USC_128_462_bb.grm,5.852452168787298,9.194805083476346,0.0034604614755176,CyberShake,USC
Seismogram_USC_70_4_bb.grm,7.235930270379015,24.826254145391957,0.0009883152151497,CyberShake,USC
Seismogram_USC_128_333_bb.grm,11.689126287442356,21.120322697765346,0.0025918209719054,CyberShake,USC
Seismogram_USC_232_287_bb.grm,12.452604114020298,26.912595508877367,0.0176853123105297,CyberShake,USC
Seismogram_USC_219_114_bb.grm,19.40372400196627,36.13886331433698,0.0032116817386192,CyberShake,USC
Seismogram_USC_130_1_bb.grm,4.465999797901377,23.97398516606423,0.0003127146093758,CyberShake,USC
Seismogram_USC_196_95_bb.grm,5.492958519086056,16.839455448922273,0.0007685585040378,CyberShake,USC
Seismogram_USC_55_2_bb.grm,9.55478863725028,40.29468161543592,0.010470310294221,CyberShake,USC
Seismogram_USC_125_177_bb.grm,32.356601890728285,48.031520095589165,0.0003581212208653,CyberShake,USC
Seismogram_USC_268_2_bb.grm,14.078554644817924,20.724247620498804,0.0005178281545158,CyberShake,USC
Seismogram_USC_131_1_bb.grm,4.068802279988456,17.62096341655045,0.000475051403293,CyberShake,USC
Seismogram_USC_232_30_bb.grm,25.13183277489735,30.957247865313413,0.0015993881213605,CyberShake,USC
Seismogram_USC_265_36_bb.grm,7.1677825186041115,16.185621241581998,0.0013919827628694,CyberShake,USC
Seismogram_USC_269_2_bb.grm,15.620827472432484,29.713784314872743,0.0003009146504966,CyberShake,USC
Seismogram_USC_270_96_bb.grm,11.435330798437152,26.36100000044967,0.0043099437436141,CyberShake,USC
Seismogram_USC_227_90_bb.grm,16.980632209143355,29.821975367867125,0.0028628267840676,CyberShake,USC
Seismogram_USC_54_2_bb.grm,7.906302065209403,21.288420889049487,0.007203111853367,CyberShake,USC
Seismogram_USC_269_18_bb.grm,12.628045174305896,25.195516135096135,0.0013915229881613,CyberShake,USC
Seismogram_USC_196_120_bb.grm,10.46166629706255,21.066541175307695,0.0018634667012966,CyberShake,USC
Seismogram_USC_208_15_bb.grm,8.337783434595288,18.854274604611376,0.0021693003332715,CyberShake,USC
Seismogram_USC_7_1_bb.grm,8.625855810854777,22.316091524703307,0.0002560834234995,CyberShake,USC
Seismogram_USC_276_20_bb.grm,8.86305109508195,24.477213666061058,7.077832365720861e-05,CyberShake,USC
Seismogram_USC_128_74_bb.grm,9.48826000206789,24.486361330321653,5.14239821793481e-05,CyberShake,USC
Seismogram_USC_235_57_bb.grm,11.557607825131957,27.694174362671195,0.0004324689411728,CyberShake,USC
Seismogram_USC_148_100_bb.grm,27.85503118687637,39.312138131603504,0.0005196170979005,CyberShake,USC
Seismogram_USC_232_399_bb.grm,8.183816614227602,34.50406972717684,0.0229469126101204,CyberShake,USC
Seismogram_USC_196_143_bb.grm,8.727731179074784,16.491907622193377,0.0039722119132137,CyberShake,USC
Seismogram_USC_218_6_bb.grm,25.80267816059531,30.263283630243716,0.0061112291618789,CyberShake,USC
Seismogram_USC_142_53_bb.grm,20.009883273002636,49.50625197446105,0.0493286862357889,CyberShake,USC
Seismogram_USC_219_6_bb.grm,6.2489305061776035,25.810621445450185,0.0013383708075414,CyberShake,USC
Seismogram_USC_235_34_bb.grm,13.075804148760431,26.716002918207145,0.0004731700360852,CyberShake,USC
Seismogram_USC_148_163_bb.grm,23.85489759905122,31.87651644602058,0.0203120994131009,CyberShake,USC
Seismogram_USC_232_299_bb.grm,22.362246625064863,33.38077384841512,0.0063906273839016,CyberShake,USC
Seismogram_USC_128_17_bb.grm,11.005673051854409,22.074162650686723,0.0003241340207095,CyberShake,USC
Seismogram_USC_276_43_bb.grm,12.558368548107058,34.23526012990233,0.0001213279294238,CyberShake,USC
Seismogram_USC_124_39_bb.grm,7.772132529854549,26.33899205534586,0.0020453669990138,CyberShake,USC
Seismogram_USC_125_114_bb.grm,7.0813094285845,29.04390801775715,0.0005515936913869,CyberShake,USC
Seismogram_USC_182_87_bb.grm,6.0031370530456165,13.54590131106434,0.0006748459103199,CyberShake,USC
Seismogram_USC_130_48_bb.grm,8.692541800807534,36.11532334816354,9.081870360466228e-05,CyberShake,USC
Seismogram_USC_219_177_bb.grm,24.074413677101013,41.70642061943357,0.0046739666015528,CyberShake,USC
Seismogram_USC_265_55_bb.grm,9.121780445976697,20.920589627478183,0.0013645867441638,CyberShake,USC
Seismogram_USC_128_1228_bb.grm,12.714675532466313,30.73611686477774,0.0304711047370818,CyberShake,USC
Seismogram_USC_271_24_bb.grm,4.090498357753145,6.448969737471199,0.0105102409908644,CyberShake,USC
Seismogram_USC_226_22_bb.grm,8.002430359235502,20.469001744737795,0.002657167006352,CyberShake,USC
Seismogram_USC_264_84_bb.grm,4.378664344755413,18.89096490484986,0.1029737497528987,CyberShake,USC
Seismogram_USC_231_62_bb.grm,9.721285944188136,21.867295516091747,0.0123367329215398,CyberShake,USC
Seismogram_USC_266_9_bb.grm,24.582034458349376,29.524623841865676,0.0002332183681811,CyberShake,USC
Seismogram_USC_128_501_bb.grm,15.876668450616666,38.98577744760385,0.0001254200009866,CyberShake,USC
Seismogram_USC_128_250_bb.grm,7.525948971480176,25.34615922978828,0.0005601177753054,CyberShake,USC
Seismogram_USC_63_1_bb.grm,21.60031240503487,42.28088200835689,0.0020032765137928,CyberShake,USC
Seismogram_USC_232_153_bb.grm,8.407521215077857,19.78818367881536,0.0127644228193187,CyberShake,USC
Seismogram_USC_106_2_bb.grm,20.134573668563583,46.13897175508773,9.868516245119904e-05,CyberShake,USC
Seismogram_USC_225_13_bb.grm,20.586259234419373,36.06549983334661,0.0004273294034049,CyberShake,USC
Seismogram_USC_128_401_bb.grm,16.404208309860472,27.803998408910637,7.369723703755275e-05,CyberShake,USC
Seismogram_USC_235_49_bb.grm,8.412893497963061,25.75905630380811,0.0005405465078369,CyberShake,USC
Seismogram_USC_128_350_bb.grm,10.165272443929611,30.398772723275023,0.0010715609379486,CyberShake,USC
Seismogram_USC_219_80_bb.grm,24.381121363394712,38.292654312811095,0.0023697744496258,CyberShake,USC
Seismogram_USC_267_9_bb.grm,7.289077352044648,10.929649230900054,0.002579492668991,CyberShake,USC
Seismogram_USC_218_51_bb.grm,28.39652487663182,33.240866469288164,0.0105137378880157,CyberShake,USC
Seismogram_USC_107_2_bb.grm,21.2124164091512,28.69191147048554,0.0030881459633304,CyberShake,USC
Seismogram_USC_124_44_bb.grm,4.240429617318484,7.200043377230268,0.0070453779809311,CyberShake,USC
Seismogram_USC_130_232_bb.grm,7.654117473342691,22.999966349766577,0.0043906690689325,CyberShake,USC
Seismogram_USC_124_284_bb.grm,9.15588055545868,21.96363609863211,0.0214481885477837,CyberShake,USC
Seismogram_USC_130_35_bb.grm,10.878473611631136,23.653428345814305,0.0004277957960336,CyberShake,USC
Seismogram_USC_265_28_bb.grm,11.073539094579576,17.151570617153553,0.0005757215520236,CyberShake,USC
Seismogram_USC_128_1255_bb.grm,21.46576549129426,50.67996910777798,0.0192026488193764,CyberShake,USC
Seismogram_USC_124_384_bb.grm,9.51896171914861,21.95523144118164,0.07552721103531,CyberShake,USC
Seismogram_USC_270_88_bb.grm,14.304769520526744,32.63947880978806,0.0023217018082928,CyberShake,USC
Seismogram_USC_218_150_bb.grm,23.279131264009372,27.31201795220347,0.0245762364132744,CyberShake,USC
Seismogram_USC_248_30_bb.grm,25.288456937713345,43.24167466517281,4.446747212374041e-05,CyberShake,USC
Seismogram_USC_163_18_bb.grm,7.679962101677855,22.805088686976077,0.0006535570798634,CyberShake,USC
Seismogram_USC_130_185_bb.grm,26.531278383051788,48.00549089545714,0.0002372561909933,CyberShake,USC
Seismogram_USC_139_130_bb.grm,10.623673800089565,29.165407108397908,0.0009164625992507,CyberShake,USC
Seismogram_USC_64_5_bb.grm,30.71798164043919,59.22077081056641,0.018256799965858,CyberShake,USC
Seismogram_USC_128_554_bb.grm,9.078272407883151,23.08460285764077,0.0019654401241847,CyberShake,USC
Seismogram_USC_231_37_bb.grm,9.086859222625591,25.476428842680484,0.0035127888464944,CyberShake,USC
Seismogram_USC_86_1_bb.grm,8.427978693893154,36.38879474807349,0.0098314856842741,CyberShake,USC
Seismogram_USC_283_9_bb.grm,4.600257411306794,6.9357200497044875,0.0050471520209798,CyberShake,USC
Seismogram_USC_258_5_bb.grm,11.134009890820115,16.041501082042764,0.0036016622928104,CyberShake,USC
Seismogram_USC_195_92_bb.grm,12.87129825252362,21.979125037566913,0.0039139674008001,CyberShake,USC
Seismogram_USC_128_454_bb.grm,7.181045784983709,21.663748774208425,0.0012896184528604,CyberShake,USC
Seismogram_USC_65_5_bb.grm,5.400542741395718,42.68633113396992,0.0759006289934322,CyberShake,USC
Seismogram_USC_100_6_bb.grm,13.231860127915263,41.031817250733184,0.0115995430783538,CyberShake,USC
Seismogram_USC_282_9_bb.grm,20.290517929295003,32.58965647146063,0.0003452472934739,CyberShake,USC
Seismogram_USC_87_1_bb.grm,9.794153925237293,37.33849190513148,0.0098931576311086,CyberShake,USC
Seismogram_USC_254_11_bb.grm,10.504961104363344,26.382377669705043,0.0005480292300684,CyberShake,USC
Seismogram_USC_270_113_bb.grm,13.52351827239439,24.174178910788218,0.0061804199422306,CyberShake,USC
Seismogram_USC_130_267_bb.grm,15.970215202385916,35.196773422668635,0.0036615104998107,CyberShake,USC
Seismogram_USC_124_11_bb.grm,15.763051594837442,23.69951989014605,0.0009181273849283,CyberShake,USC
Seismogram_USC_163_7_bb.grm,4.895242529147126,10.773680905738283,0.0001783227283231,CyberShake,USC
Seismogram_USC_130_60_bb.grm,18.102032907509216,46.76177050765705,7.126341774359837e-05,CyberShake,USC
Seismogram_USC_222_21_bb.grm,8.83083173996849,23.21269623335016,0.0003223973324004,CyberShake,USC
Seismogram_USC_275_27_bb.grm,10.997856312693443,34.276114519279616,0.0003033787580348,CyberShake,USC
Seismogram_USC_239_32_bb.grm,13.132920018939997,29.299810914278765,8.848584534055068e-05,CyberShake,USC
Seismogram_USC_218_105_bb.grm,6.2759504945438795,18.52827693231985,0.0146030978124023,CyberShake,USC
Seismogram_USC_128_1200_bb.grm,9.918947713663236,16.755030141355725,0.0360285572457269,CyberShake,USC
Seismogram_USC_124_166_bb.grm,13.16499880505038,21.359474022818837,0.0078238119168319,CyberShake,USC
Seismogram_USC_248_65_bb.grm,20.047674373873452,45.79580745248215,0.0002584350005782,CyberShake,USC
Seismogram_USC_128_278_bb.grm,4.900664839721779,28.494024958364612,0.0002157283887672,CyberShake,USC
Seismogram_USC_128_529_bb.grm,17.546317796554558,32.37262889841669,0.0017120343077302,CyberShake,USC
Seismogram_USC_22_2_bb.grm,18.876070593908096,49.29549006422653,0.00197520768949,CyberShake,USC
Seismogram_USC_196_116_bb.grm,5.108722094024078,11.433202137051506,0.0015194627801442,CyberShake,USC
Seismogram_USC_128_378_bb.grm,9.162997340078428,27.576591308149403,0.0003279653264759,CyberShake,USC
Seismogram_USC_148_136_bb.grm,25.796261764222088,32.72389128506306,0.0008814429777847,CyberShake,USC
Seismogram_USC_235_61_bb.grm,9.331506364651773,28.404230721005113,0.0007559008502309,CyberShake,USC
Seismogram_USC_128_429_bb.grm,15.145068868826517,37.74876124054478,0.0013458197629145,CyberShake,USC
Seismogram_USC_248_107_bb.grm,29.0604507687382,41.73557089237513,0.0010338185504246,CyberShake,USC
Seismogram_USC_218_79_bb.grm,24.612823591598765,29.07616665251091,0.0126950020696112,CyberShake,USC
Seismogram_USC_221_10_bb.grm,17.627351402828836,40.02806746694123,0.0001463068823373,CyberShake,USC
Seismogram_USC_146_1_bb.grm,5.234502795943362,17.126973942250444,0.0001911757880791,CyberShake,USC
Seismogram_USC_128_42_bb.grm,3.3422752988297706,7.337599615615435,0.0006711741252103,CyberShake,USC
Seismogram_USC_198_10_bb.grm,22.347600963659165,36.1270574409278,6.278844496654577e-05,CyberShake,USC
Seismogram_USC_219_122_bb.grm,22.96910802257366,30.90676430438548,0.0024952252070647,CyberShake,USC
Seismogram_USC_218_178_bb.grm,23.73895251977126,34.68707214514971,0.0139211323892063,CyberShake,USC
Seismogram_USC_139_118_bb.grm,20.510621625186634,37.550622985619256,0.0012557511583176,CyberShake,USC
Seismogram_USC_163_30_bb.grm,9.754858587242436,16.474318648363464,0.0001649066562222,CyberShake,USC
Seismogram_USC_248_18_bb.grm,15.761048600252211,31.97106285434507,0.0001601872833287,CyberShake,USC
Seismogram_USC_137_5_bb.grm,7.977274688713187,25.515134200689992,8.183616201914477e-05,CyberShake,USC
Seismogram_USC_219_141_bb.grm,29.81295737565077,40.539622880048114,0.0005395136182176,CyberShake,USC
Seismogram_USC_125_395_bb.grm,4.3152156024858535,22.55072212719976,0.0123032124186223,CyberShake,USC
Seismogram_USC_52_6_bb.grm,10.02276804202956,26.50172851696876,0.0164781185220745,CyberShake,USC
Seismogram_USC_130_279_bb.grm,7.893904343390243,23.60285952359824,0.0217863425961093,CyberShake,USC
Seismogram_USC_125_122_bb.grm,16.092869286499838,39.35289108074066,0.0002236913785991,CyberShake,USC
Seismogram_USC_261_48_bb.grm,16.404168149969,18.964485710645334,0.0983181012043568,CyberShake,USC
Seismogram_USC_125_295_bb.grm,10.599799526872944,43.80106343032187,0.0012202187627166,CyberShake,USC
Seismogram_USC_271_12_bb.grm,3.1929470601688053,5.362544987860744,0.0039783929416952,CyberShake,USC
Seismogram_USC_226_14_bb.grm,14.098018232397251,18.9709973802824,0.0016427397659679,CyberShake,USC
Seismogram_USC_232_65_bb.grm,19.42863953982946,23.18685325261313,0.0048157673233595,CyberShake,USC
Seismogram_USC_265_63_bb.grm,12.594866347162824,20.94138522254636,0.0034021863875436,CyberShake,USC
Seismogram_USC_137_19_bb.grm,9.741276395311964,20.63541614655472,0.0001383305434452,CyberShake,USC
